entry_time,exit_time,entry_price,exit_price,profit_pct,profit_usd,capital_after
13898,13899,64609.18,64531.99,-0.11947218646019395,-12.123928820318767,10135.785119749951
13945,13947,60886.95,60564.12,-0.5302121390544189,-53.74116309338571,10082.043956656566
13969,13970,54697.98,53890.87,-1.47557551485448,-148.7681720212901,9933.275784635276
13974,13975,52674.19,52752.0,0.14771940489260046,14.673375875404021,9947.94916051068
14024,14026,57350.01,56963.38,-0.6741585572522213,-67.06495053668326,9880.884209973996
14027,14028,57292.0,56834.0,-0.7994135306849124,-78.98912532584113,9801.895084648155
14111,14115,61095.15,60895.99,-0.32598332273511643,-31.95254328794611,9769.94254136021
14176,14181,61167.58,60585.14,-0.9522037654587648,-93.02976076198966,9676.912780598219
14182,14183,60587.15,60786.85,0.32960784588810843,31.895863764600843,9708.80864436282
14193,14196,61100.0,59611.92,-2.435482815057286,-236.45636608025276,9472.352278282568
14297,14298,59602.17,59708.38,0.17819820989738985,16.87956219507416,9489.231840477642
14299,14300,59814.53,59439.33,-0.6272723366713692,-59.523326297927674,9429.708514179714
14313,14314,58046.01,58396.95,0.6045893593719793,57.011014296524124,9486.719528476238
14315,14316,58412.0,58199.99,-0.36295624186811276,-34.432640677125704,9452.286887799113
14336,14337,60856.04,60716.01,-0.23010041402628045,-21.74975126377758,9430.537136535335
14339,14341,60693.71,59461.8,-2.0297160941389087,-191.4131300240043,9239.12400651133
14376,14377,60970.0,60186.48,-1.2850910283746053,-118.7311537080815,9120.392852803248
14378,14379,60548.9,60834.52,0.4717179007380734,43.02252570430877,9163.415378507558
14484,14485,63766.0,63500.6,-0.41620926512561784,-38.13898380729416,9125.276394700264
14486,14488,63532.53,63375.99,-0.24639346174314303,-22.484084402531856,9102.792310297733
14489,14490,63643.94,63342.99,-0.4728651306000294,-43.04393074633881,9059.748379551394
14491,14492,63417.01,63155.81,-0.4118768765667198,-37.315008650500296,9022.433370900893
14527,14532,59223.99,59334.0,0.18575242904100525,16.75938914505466,9039.192760045948
14556,14561,60626.01,59161.0,-2.4164710822961992,-218.429479119522,8820.763280926425
14611,14615,58951.08,58930.0,-0.035758462779650085,-3.1541693546911174,8817.609111571734
14660,14666,59047.0,59110.99,0.10837129744101812,9.555757397487719,8827.164868969221
14744,14745,55889.86,56178.01,0.5155675823843564,45.510000508025854,8872.674869477247
14747,14748,56873.99,55896.01,-1.7195558110130764,-152.57059631039292,8720.104273166853
14790,14795,54436.25,54194.7,-0.44373005120669207,-38.69372315660022,8681.410550010252
14804,14811,54464.0,54849.65,0.7080824030552318,61.47154044160301,8742.882090451856
14817,14821,55364.0,54840.01,-0.9464453435445379,-82.74660043667095,8660.135490015185
14861,14862,56460.0,56712.0,0.4463336875664187,38.65310208083292,8698.788592096018
14933,14934,60046.0,60138.14,0.15344902241614664,13.348206056618626,8712.136798152636
15029,15031,60453.99,60198.05,-0.423363288345393,-36.88398883380803,8675.252809318828
15039,15053,59915.26,62020.6,3.5138627454841997,304.83647654322573,8980.089285862054
15064,15066,63709.22,63251.99,-0.7176826211339633,-64.448540166945,8915.64074569511
15220,15234,63594.0,64711.06,1.7565493600025122,156.60763045863064,9072.24837615374
15295,15296,65559.91,65579.91,0.03050644822422727,2.7676207536446404,9075.015996907385
15425,15429,62345.0,62213.14,-0.2115005212928071,-19.193706140864755,9055.82229076652
15581,15597,60800.0,62450.27,2.7142598684210473,245.79855019380324,9301.620840960324
15653,15668,64095.99,65782.14,2.630663790355686,244.69437137932132,9546.315212339645
15677,15678,65564.98,65638.74,0.11249908106432628,10.739516889386088,9557.05472922903
15679,15682,65754.0,65399.69,-0.5388417434680745,-51.49740032717576,9505.557328901854
15740,15751,67084.0,67922.45,1.249850933158424,118.80529697718877,9624.362625879043
15889,15893,67459.63,67119.99,-0.5034714836117533,-48.45592130068831,9575.906704578354
15904,15911,67653.44,67989.27,0.49639752243197355,47.53456363192419,9623.441268210277
15913,15914,68066.99,68008.0,-0.08666462260194734,-8.340119056414492,9615.101149153863
15916,15917,67757.21,67646.21,-0.1638202045214081,-15.751478367484118,9599.34967078638
15919,15926,67658.5,67690.01,0.04657212323654051,4.470620958585079,9603.820291744965
15992,15998,68574.0,68494.2,-0.11637063610115046,-11.17602676351498,9592.64426498145
15999,16019,68709.27,71108.01,3.4911446446745695,334.89308653958216,9927.537351521032
16049,16050,71974.75,71822.01,-0.2122133109180723,-21.06755570629109,9906.46979581474
16051,16055,72857.14,72165.99,-0.9486372921034152,-93.97646681405968,9812.493329000681
16189,16194,69964.0,68995.99,-1.3835829855354107,-135.76398815685064,9676.72934084383
16270,16271,76509.78,76430.0,-0.1042742509519683,-10.090337036814242,9666.639003807017
16288,16290,76238.77,76204.92,-0.04439998179404759,-4.291985957786619,9662.34701784923
16291,16314,76294.0,79748.99,4.528521246755977,437.56143763859495,10099.908455487825
16316,16324,79873.97,80731.99,1.0742172950712279,108.49496341521154,10208.403418903035
16361,16366,88796.41,87952.01,-0.9509393454082307,-97.07572464834796,10111.327694254687
16376,16386,87400.02,90193.51,3.1962120832466523,323.1794775404334,10434.507171795121
16389,16390,89715.12,90375.2,0.735751119766659,76.77200335861494,10511.279175153737
16398,16404,90769.42,90754.42,-0.016525389277578285,-1.7370298017471748,10509.54214535199
16408,16409,89239.35,89111.55,-0.1432103662790046,-15.050753800604944,10494.491391551386
16410,16411,89463.99,87612.66,-2.0693577382363584,-217.16856969961708,10277.322821851769
16412,16413,88227.22,87640.01,-0.6655655703534651,-68.40232225632455,10208.920499595444
16415,16416,87870.27,88098.99,0.2602928157612366,26.573086627223084,10235.493586222667
16417,16419,88364.07,87454.57,-1.0292644963048894,-105.350301504554,10130.143284718113
16466,16474,90247.86,90684.19,0.48347960826993763,48.97717707013853,10179.120461788252
16475,16476,91080.68,90504.01,-0.6331419572185872,-64.44828251940383,10114.672179268848
16479,16480,90446.92,90578.66,0.14565448994836447,14.73247417266316,10129.40465344151
16516,16522,91877.0,91652.02,-0.24487085995406457,-24.803960283109262,10104.600693158402
16584,16592,98081.6,98702.0,0.6325345426665084,63.91508978274634,10168.515782941147
16660,16667,98082.69,97900.0,-0.1862612047039109,-18.939999997813498,10149.575782943333
16708,16725,92768.01,96047.47,3.5351194878493204,358.799631436865,10508.375414380198
16802,16819,96336.75,97099.99,0.7922625581618701,83.25392387922156,10591.62933825942
16918,16919,96945.63,97551.99,0.6254639842971783,66.24682686106622,10657.876165120486
16947,16948,99494.57,99155.98,-0.34031002897948204,-36.269821466118835,10621.606343654366
16988,16991,100026.97,99656.36,-0.37051007343319564,-39.354121463658764,10582.252222190707
16996,16997,99435.87,99044.64,-0.39344956704255307,-41.63582555156029,10540.616396639147
16998,16999,99576.51,98901.15,-0.6782322457374743,-71.48985930149813,10469.126537337648
17028,17030,97738.36,95658.79,-2.1276907040388306,-222.75063212899548,10246.375905208653
17031,17032,96319.77,94484.01,-1.9059015610191026,-195.28583832525692,10051.090066883397
17033,17034,95132.03,95856.5,0.7615416174762603,76.54323386933955,10127.633300752736
17035,17040,96434.76,95752.02,-0.707981230004607,-71.70174281302539,10055.93155793971
17045,17063,97689.57,100772.46,3.155802610247951,317.3453505902088,10373.276908529919
17222,17223,104428.54,104199.62,-0.21921210427723903,-22.739478593693363,10350.537429936225
17321,17322,95955.22,94836.55,-1.1658250588138908,-120.66915908010778,10229.868270856117
17323,17324,95592.49,95203.11,-0.40733325389892516,-41.669655297251936,10188.198615558866
17325,17326,95547.41,95186.27,-0.37796942899865044,-38.50827613247625,10149.69033942639
17524,17536,92596.08,94120.94,1.6467867754228909,167.14375825604853,10316.834097682438
