时间,资金
9904,11225.816582994805
9905,11225.816582994805
9906,11225.816582994805
9907,11225.816582994805
9908,11225.816582994805
9909,11205.600760429134
9910,11190.893419047074
9911,11198.32835175399
9912,11166.664336390113
9913,11166.664336390113
9914,11166.664336390113
9915,11166.664336390113
9916,11166.664336390113
9917,11166.664336390113
9918,11166.664336390113
9919,11166.664336390113
9920,11166.664336390113
9921,11166.664336390113
9922,11166.664336390113
9923,11166.664336390113
9924,11166.664336390113
9925,11166.664336390113
9926,11166.664336390113
9927,11166.664336390113
9928,11166.664336390113
9929,11166.664336390113
9930,11166.664336390113
9931,11166.664336390113
9932,11166.664336390113
9933,11166.664336390113
9934,11166.664336390113
9935,11166.664336390113
9936,11166.664336390113
9937,11166.664336390113
9938,11166.664336390113
9939,11166.664336390113
9940,11166.664336390113
9941,11166.664336390113
9942,11166.664336390113
9943,11166.664336390113
9944,11166.664336390113
9945,11166.664336390113
9946,11166.664336390113
9947,11166.664336390113
9948,11166.664336390113
9949,11166.664336390113
9950,11166.664336390113
9951,11166.664336390113
9952,11166.664336390113
9953,11166.664336390113
9954,11166.664336390113
9955,11166.664336390113
9956,11166.664336390113
9957,11166.664336390113
9958,11166.664336390113
9959,11166.664336390113
9960,11166.664336390113
9961,11166.664336390113
9962,11166.664336390113
9963,11166.664336390113
9964,11166.664336390113
9965,11175.04539563687
9966,11151.644686579833
9967,11138.204014563991
9968,11134.876114498607
9969,11134.876114498607
9970,11134.876114498607
9971,11134.876114498607
9972,11134.876114498607
9973,11134.876114498607
9974,11134.876114498607
9975,11134.876114498607
9976,11134.876114498607
9977,11134.876114498607
9978,11134.876114498607
9979,11134.876114498607
9980,11134.876114498607
9981,11134.876114498607
9982,11134.876114498607
9983,11134.876114498607
9984,11134.876114498607
9985,11134.876114498607
9986,11134.876114498607
9987,11134.876114498607
9988,11134.876114498607
9989,11134.876114498607
9990,11134.876114498607
9991,11134.876114498607
9992,11134.876114498607
9993,11134.876114498607
9994,11134.876114498607
9995,11134.876114498607
9996,11134.876114498607
9997,11134.876114498607
9998,11134.876114498607
9999,11134.876114498607
10000,11134.876114498607
10001,11134.876114498607
10002,11134.876114498607
10003,11134.876114498607
10004,11134.876114498607
10005,11134.876114498607
10006,11134.876114498607
10007,11134.876114498607
10008,11134.876114498607
10009,11134.876114498607
10010,11134.876114498607
10011,11134.876114498607
10012,11134.876114498607
10013,11134.876114498607
10014,11134.876114498607
10015,11134.876114498607
10016,11134.876114498607
10017,11134.876114498607
10018,11134.876114498607
10019,11134.876114498607
10020,11134.876114498607
10021,11134.876114498607
10022,11134.876114498607
10023,11134.876114498607
10024,11134.876114498607
10025,11134.876114498607
10026,11134.876114498607
10027,11134.876114498607
10028,11134.876114498607
10029,11134.876114498607
10030,11134.876114498607
10031,11134.876114498607
10032,11134.876114498607
10033,11134.876114498607
10034,11134.876114498607
10035,11134.876114498607
10036,11134.876114498607
10037,11134.876114498607
10038,11134.876114498607
10039,11134.876114498607
10040,11134.876114498607
10041,11134.876114498607
10042,11134.876114498607
10043,11134.876114498607
10044,11134.876114498607
10045,11134.876114498607
10046,11134.876114498607
10047,11134.876114498607
10048,11134.876114498607
10049,11134.876114498607
10050,11134.876114498607
10051,11134.876114498607
10052,11134.876114498607
10053,11134.876114498607
10054,11134.876114498607
10055,11134.876114498607
10056,11134.876114498607
10057,11134.876114498607
10058,11134.876114498607
10059,11134.876114498607
10060,11134.876114498607
10061,11134.876114498607
10062,11134.876114498607
10063,11134.876114498607
10064,11134.876114498607
10065,11134.876114498607
10066,11134.876114498607
10067,11134.876114498607
10068,11134.876114498607
10069,11134.876114498607
10070,11134.876114498607
10071,11134.876114498607
10072,11134.876114498607
10073,11134.876114498607
10074,11134.876114498607
10075,11134.876114498607
10076,11134.876114498607
10077,11134.876114498607
10078,11134.876114498607
10079,11134.876114498607
10080,11134.876114498607
10081,11134.876114498607
10082,11134.876114498607
10083,11134.876114498607
10084,11134.876114498607
10085,11134.876114498607
10086,11134.876114498607
10087,11134.876114498607
10088,11134.876114498607
10089,11134.876114498607
10090,11134.876114498607
10091,11134.876114498607
10092,11134.876114498607
10093,11134.876114498607
10094,11134.876114498607
10095,11134.876114498607
10096,11134.876114498607
10097,11134.876114498607
10098,11134.876114498607
10099,11134.876114498607
10100,11134.876114498607
10101,11134.876114498607
10102,11134.876114498607
10103,11134.876114498607
10104,11134.876114498607
10105,11134.876114498607
10106,11134.876114498607
10107,11134.876114498607
10108,11134.876114498607
10109,11134.876114498607
10110,11134.876114498607
10111,11134.876114498607
10112,11134.876114498607
10113,11134.876114498607
10114,11134.876114498607
10115,11134.876114498607
10116,11134.876114498607
10117,11134.876114498607
10118,11134.876114498607
10119,11134.876114498607
